"1319","twt-experienced-cdl-a-drivers/google/versionA","Google","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-08-27 13:54:10"
"1320","twt-team-cdl-a-drivers/google/versionA","Google","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-08-27 13:56:55"
"1321","jjw-experienced-cdl-a-drivers/google/versionA","Google","JJW | Experience CDL A Drivers | Tanker","tbl_intermodal","0","1",NULL,"2019-08-27 14:11:47"
"1322","systemtrans-team-cdl-a-drivers/google/versionB","Google","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-27 14:16:23"
"1323","twt-experienced-cdl-a-drivers/google/versionB","Google","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-27 14:20:48"
"1324","twt-team-cdl-a-drivers/google/versionB","Google","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-27 14:23:20"
"1325","jjw-experienced-cdl-a-drivers/google/versionB","Google","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-27 14:27:19"
"1326","systemtrans-experienced-cdl-a-drivers/craigslist/div290","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-04 15:16:37"
"1327","systemtrans-experienced-cdl-a-drivers/google/div290","Google","System Transport | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-04 17:16:31"
"1328","systemtrans-experienced-cdl-a-drivers/cdlmarketing/div290","CDL Marketing","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-04 17:18:12"
"1329","systemtrans-experienced-cdl-a-drivers/craigslist/div290chicagoarea","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 16:35:16"
"1330","systemtrans-experienced-cdl-a-drivers/craigslist/div290kansascitymo","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 16:39:41"
"1331","systemtrans-experienced-cdl-a-drivers/craigslist/div290desmoines","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 16:54:32"
"1332","systemtrans-experienced-cdl-a-drivers/craigslist/div290indianapolis","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 16:56:47"
"1333","systemtrans-experienced-cdl-a-drivers/craigslist/div290topeka","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 16:58:20"
"1334","systemtrans-experienced-cdl-a-drivers/craigslist/div290omaha","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 17:02:22"
"1335","systemtrans-experienced-cdl-a-drivers/craigslist/div290clevelandarea","Craigslist","System Trans | $5K Sign-On-Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 17:04:34"
"1336","systemtrans-experienced-cdl-a-drivers/craigslist/div290columbus","Craigslist","System Trans | $5K Sign-On Bonus","tbl_intermodal","0","1",NULL,"2019-11-05 17:07:58"
"1337","systemtrans-experienced-cdl-a-drivers/truckdrivingjobscdlapp/versionA","Truck Driving Jobs - CDLApp.com","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-11-27 12:12:32"
"1338","systemtrans-experienced-cdl-a-drivers/ziprecruiter/versionA","ZipRecruiter","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-12-16 14:17:30"
"1339","jjw-experienced-cdl-a-drivers/ziprecruiter/versionA","ZipRecruiter","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-12-16 14:21:00"
